region;country;zone;ref;url
africa;canary islands;gran canaria playa de las canteras;488;https://worldcam.eu/webcams/africa/canary-islands/488-gran-canaria-playa-de-las-canteras
africa;seychelles;mahe anse parnel takamaka panoramic view;25690;https://worldcam.eu/webcams/africa/seychelles/25690-mahe-anse-parnel-takamaka-panoramic-view
africa;r union fr;saint denis tennis courts;32553;https://worldcam.eu/webcams/africa/r-union-fr/32553-saint-denis-tennis-courts
africa;canary islands;gran canaria playa de la garita;32469;https://worldcam.eu/webcams/africa/canary-islands/32469-gran-canaria-playa-de-la-garita
africa;canary islands;gran canaria agaete puerto de las nieves;22140;https://worldcam.eu/webcams/africa/canary-islands/22140-gran-canaria-agaete-puerto-de-las-nieves
africa;south africa;cape town muizenberg;22084;https://worldcam.eu/webcams/africa/south-africa/22084-cape-town-muizenberg
africa;mauritius;le morne beach;24984;https://worldcam.eu/webcams/africa/mauritius/24984-le-morne-beach
africa;cape verde;santo antao porto novo;35410;https://worldcam.eu/webcams/africa/cape-verde/35410-santo-antao-porto-novo
africa;egypt;cairo great pyramid of giza;30285;https://worldcam.eu/webcams/africa/egypt/30285-cairo-great-pyramid-of-giza
africa;canary islands;gran canaria teror plaza de la alameda;25038;https://worldcam.eu/webcams/africa/canary-islands/25038-gran-canaria-teror-plaza-de-la-alameda
africa;south africa;cape town milnerton;35383;https://worldcam.eu/webcams/africa/south-africa/35383-cape-town-milnerton
africa;south africa;cape town camps bay padel court;35221;https://worldcam.eu/webcams/africa/south-africa/35221-cape-town-camps-bay-padel-court
africa;r union fr;saint paul marina roche noire beach;18216;https://worldcam.eu/webcams/africa/r-union-fr/18216-saint-paul-marina-roche-noire-beach
africa;tanzania;zanzibar jambiani beach;35554;https://worldcam.eu/webcams/africa/tanzania/35554-zanzibar-jambiani-beach
africa;canary islands;lanzarote tinajo club la santa;25155;https://worldcam.eu/webcams/africa/canary-islands/25155-lanzarote-tinajo-club-la-santa
africa;botswana;chobe national park camp kuzuma;17033;https://worldcam.eu/webcams/africa/botswana/17033-chobe-national-park-camp-kuzuma
africa;canary islands;gran canaria puerto rico de gran canaria;27074;https://worldcam.eu/webcams/africa/canary-islands/27074-gran-canaria-puerto-rico-de-gran-canaria
africa;tanzania;zanzibar michamvi pingwe beach;29429;https://worldcam.eu/webcams/africa/tanzania/29429-zanzibar-michamvi-pingwe-beach
africa;canary islands;tenerife el sauzal;18523;https://worldcam.eu/webcams/africa/canary-islands/18523-tenerife-el-sauzal
africa;canary islands;tenerife puerto de la cruz;12896;https://worldcam.eu/webcams/africa/canary-islands/12896-tenerife-puerto-de-la-cruz
africa;south africa;cape town big bay;10021;https://worldcam.eu/webcams/africa/south-africa/10021-cape-town-big-bay
africa;canary islands;gran canaria maspalomas playa del ingles;35293;https://worldcam.eu/webcams/africa/canary-islands/35293-gran-canaria-maspalomas-playa-del-ingles
africa;egypt;el gouna makani beach club;13880;https://worldcam.eu/webcams/africa/egypt/13880-el-gouna-makani-beach-club
africa;canary islands;tenerife tenerife north airport;5029;https://worldcam.eu/webcams/africa/canary-islands/5029-tenerife-tenerife-north-airport
africa;canary islands;santa cruz de tenerife plaza de la candelaria;14406;https://worldcam.eu/webcams/africa/canary-islands/14406-santa-cruz-de-tenerife-plaza-de-la-candelaria
africa;canary islands;tenerife san andres playa de las teresitas;19375;https://worldcam.eu/webcams/africa/canary-islands/19375-tenerife-san-andres-playa-de-las-teresitas
africa;mauritius;pointe aux canonniers;24986;https://worldcam.eu/webcams/africa/mauritius/24986-pointe-aux-canonniers
africa;south africa;cape town strand cape sands beach;35384;https://worldcam.eu/webcams/africa/south-africa/35384-cape-town-strand-cape-sands-beach
africa;canary islands;tenerife los gigantes marina;15328;https://worldcam.eu/webcams/africa/canary-islands/15328-tenerife-los-gigantes-marina
africa;canary islands;tenerife costa adeje playa el beril;32826;https://worldcam.eu/webcams/africa/canary-islands/32826-tenerife-costa-adeje-playa-el-beril
africa;south africa;cape town lions head;10019;https://worldcam.eu/webcams/africa/south-africa/10019-cape-town-lions-head
africa;canary islands;tenerife la orotava corpus christi;12444;https://worldcam.eu/webcams/africa/canary-islands/12444-tenerife-la-orotava-corpus-christi
africa;canary islands;gran canaria banaderos el puertillo;30474;https://worldcam.eu/webcams/africa/canary-islands/30474-gran-canaria-banaderos-el-puertillo
africa;canary islands;fuerteventura morro jable;30473;https://worldcam.eu/webcams/africa/canary-islands/30473-fuerteventura-morro-jable
africa;canary islands;tenerife san cristobal de la laguna;18826;https://worldcam.eu/webcams/africa/canary-islands/18826-tenerife-san-cristobal-de-la-laguna
africa;canary islands;lanzarote puerto del carmen playa de los pocillos;31680;https://worldcam.eu/webcams/africa/canary-islands/31680-lanzarote-puerto-del-carmen-playa-de-los-pocillos
africa;seychelles;mahe de quincey chez lorna hotel;34114;https://worldcam.eu/webcams/africa/seychelles/34114-mahe-de-quincey-chez-lorna-hotel
africa;south africa;ballito beach;15227;https://worldcam.eu/webcams/africa/south-africa/15227-ballito-beach
africa;tanzania;zanzibar jambiani beach;29361;https://worldcam.eu/webcams/africa/tanzania/29361-zanzibar-jambiani-beach
africa;canary islands;gran canaria playa del ingles maspalomas;19574;https://worldcam.eu/webcams/africa/canary-islands/19574-gran-canaria-playa-del-ingles-maspalomas
africa;canary islands;tenerife el medano;450;https://worldcam.eu/webcams/africa/canary-islands/450-tenerife-el-medano
africa;canary islands;lanzarote puerto del carmen playa grande;31683;https://worldcam.eu/webcams/africa/canary-islands/31683-lanzarote-puerto-del-carmen-playa-grande
africa;canary islands;tenerife el medano playa sur;18781;https://worldcam.eu/webcams/africa/canary-islands/18781-tenerife-el-medano-playa-sur
africa;botswana;serondela chobe game lodge;25689;https://worldcam.eu/webcams/africa/botswana/25689-serondela-chobe-game-lodge
africa;canary islands;tenerife san miguel de abona amarilla marina;31535;https://worldcam.eu/webcams/africa/canary-islands/31535-tenerife-san-miguel-de-abona-amarilla-marina
africa;canary islands;tenerife los cristianos;12321;https://worldcam.eu/webcams/africa/canary-islands/12321-tenerife-los-cristianos
africa;r union fr;boucan canot beach;18347;https://worldcam.eu/webcams/africa/r-union-fr/18347-boucan-canot-beach
africa;canary islands;la palma tijarafe mirador el time;30223;https://worldcam.eu/webcams/africa/canary-islands/30223-la-palma-tijarafe-mirador-el-time
africa;south africa;cape town table mountain;3039;https://worldcam.eu/webcams/africa/south-africa/3039-cape-town-table-mountain
africa;canary islands;la palma los llanos de aridane castillo de la virgen;30276;https://worldcam.eu/webcams/africa/canary-islands/30276-la-palma-los-llanos-de-aridane-castillo-de-la-virgen
africa;cape verde;sao nicolau tarrafal;35409;https://worldcam.eu/webcams/africa/cape-verde/35409-sao-nicolau-tarrafal
africa;canary islands;candelaria plaza de la patrona de canarias;28817;https://worldcam.eu/webcams/africa/canary-islands/28817-candelaria-plaza-de-la-patrona-de-canarias
africa;seychelles;mahe anse parnel takamaka;10300;https://worldcam.eu/webcams/africa/seychelles/10300-mahe-anse-parnel-takamaka
